mid,player_0,player_1,player_2,player_3,player_4,player_5,player_6,player_7,player_8,player_9
632,40,33,1,21,86,13,65,19,20,46
633,33,9,21,29,86,58,65,17,85,89
634,63,49,64,81,33,74,29,21,89,87
635,33,48,65,27,55,91,81,21,66,39
636,39,64,46,20,85,21,34,52,41,29
637,64,81,21,55,58,86,77,13,27,33
638,40,34,62,81,66,21,78,5,29,46
639,29,46,48,64,40,33,81,55,52,62
640,29,76,21,61,87,91,19,80,33,74
641,86,53,65,52,85,1,46,58,27,21
642,79,46,90,64,1,52,81,41,21,40
643,27,56,29,33,74,53,41,78,38,87
644,89,73,15,85,65,81,64,74,14,33
645,51,17,52,8,33,91,89,18,64,9
646,40,65,11,29,74,64,21,86,54,66
647,65,54,50,52,62,39,74,64,81,40
648,40,55,87,66,44,86,33,11,38,53
649,40,53,54,55,46,64,48,29,21,86
650,40,65,54,29,74,66,52,80,8,86
651,86,73,46,33,62,64,16,50,40,89
652,65,7,21,54,68,19,66,29,8,87
653,46,31,29,28,33,40,25,89,62,21
654,40,39,65,28,58,57,33,46,14,55
655,46,29,53,1,86,56,39,52,28,40
656,20,65,11,29,53,86,58,80,21,40
657,39,58,1,21,87,74,86,32,79,52
658,86,19,11,27,33,52,81,65,40,56
659,16,19,86,91,80,58,77,81,37,33
660,74,19,55,29,86,39,87,12,21,52
661,58,14,46,62,91,33,86,65,38,52
662,33,5,39,29,44,90,52,88,89,21
663,64,52,46,85,56,33,86,50,13,89
664,21,1,79,55,33,64,29,52,41,40
665,27,69,62,86,33,74,49,55,77,87
666,21,1,52,53,16,66,62,14,39,40
667,11,65,20,85,33,64,81,58,21,56
668,74,19,79,80,52,5,53,8,81,64
669,52,47,49,55,66,74,65,19,29,64
670,39,29,89,64,69,21,8,33,38,52
671,39,86,29,85,40,58,19,22,91,53
672,37,85,64,89,65,66,53,52,18,91
673,62,65,64,49,66,21,33,1,90,52
674,75,89,65,90,62,8,64,81,29,86
675,65,69,21,64,33,29,11,55,87,39
676,90,76,89,3,21,11,85,8,29,64
677,39,62,19,91,33,16,65,64,81,5
678,74,85,30,80,18,90,81,56,55,91
679,53,41,74,21,5,29,1,3,52,66
680,39,32,80,27,87,53,1,31,74,86
681,65,81,52,62,14,89,60,74,51,64
682,2,9,39,55,29,46,81,52,33,87
683,89,18,9,29,52,80,50,62,53,5
684,52,89,40,29,19,64,3,46,85,56
685,3,46,45,29,65,64,66,89,62,14
686,64,29,8,33,39,74,86,55,78,87
687,11,64,85,29,40,68,52,62,81,39
688,65,90,56,91,81,10,27,29,64,13
689,41,5,55,86,16,53,56,64,85,89
690,40,66,46,29,39,58,11,78,63,64
691,69,81,46,61,5,40,91,39,19,16
692,65,1,40,53,39,8,85,55,86,27
693,52,3,85,46,65,58,54,78,13,64
694,33,85,45,50,55,66,90,52,8,5
695,21,81,64,55,86,1,31,29,79,39
696,53,54,86,29,64,90,3,33,89,88
697,52,86,33,89,39,74,1,38,88,40
698,52,21,11,81,68,66,56,86,64,89
699,5,1,74,33,65,57,62,46,61,27
700,52,61,39,19,40,13,80,16,66,64
701,65,78,46,62,29,52,89,43,45,50
702,64,19,46,90,65,66,28,52,80,3
703,29,81,86,21,52,64,90,60,19,40
704,58,64,55,1,40,91,63,46,52,89
705,57,12,46,62,27,58,21,86,81,91
706,33,86,21,77,74,66,78,52,49,64
707,66,27,89,65,33,77,49,46,62,52
708,66,85,37,52,65,34,23,29,79,64
709,91,83,11,81,52,53,72,51,40,34
710,53,14,58,45,40,25,73,46,64,65
711,64,55,87,41,66,70,21,14,90,91
712,1,46,53,66,64,85,89,39,16,40
713,31,89,46,29,33,66,14,40,64,62
714,86,19,46,90,89,64,3,65,45,56
715,64,57,45,3,76,33,14,46,40,65
716,91,78,11,81,52,57,73,86,27,62
717,29,81,39,55,20,66,83,52,8,27
718,52,61,39,54,40,66,81,13,55,27
719,66,72,29,64,55,65,41,14,21,27
720,29,1,14,33,52,86,19,65,64,61
721,57,14,45,40,55,77,78,39,51,27
722,66,57,52,8,27,64,19,89,62,91
723,64,69,39,90,56,33,65,80,81,52
724,33,54,46,43,52,74,64,5,38,89
725,97,90,46,62,64,65,85,52,86,16
726,65,60,85,3,86,34,39,62,5,52
727,66,1,86,52,55,64,65,89,3,43
728,3,87,46,85,56,29,63,65,64,89
729,77,81,87,55,52,66,64,21,89,65
730,52,87,85,46,56,7,81,65,55,90
731,66,81,14,65,3,53,13,69,52,62
732,7,64,77,62,46,90,86,21,12,29
733,55,19,60,62,64,29,86,87,78,11
734,25,79,81,53,11,19,64,74,65,91
735,39,40,86,78,62,16,25,46,65,21
736,64,5,49,85,55,27,29,90,21,54
737,78,90,39,21,89,64,33,65,8,62
738,11,16,34,65,64,79,1,52,29,74
739,40,80,62,52,74,46,17,29,65,33
740,74,46,90,87,81,64,66,48,80,86
741,53,40,86,62,49,63,29,39,64,17
742,34,1,53,7,64,74,85,89,25,38
743,74,91,33,19,62,39,8,55,64,87
744,74,91,85,86,19,53,81,11,64,90
745,20,48,60,62,86,52,49,39,64,65
746,52,81,74,38,26,65,18,60,62,25
747,87,25,29,46,81,18,55,39,62,90
748,49,86,29,11,52,16,39,90,55,1
749,46,16,87,55,21,69,81,65,78,64
750,33,81,39,21,91,53,29,40,80,74
751,64,16,11,65,33,7,62,89,39,52
752,65,29,14,46,64,40,86,39,85,62
753,54,74,65,64,53,1,60,86,40,29
754,18,86,29,79,34,81,74,53,91,66
755,64,39,55,89,90,41,86,60,20,62
756,19,85,86,29,39,64,21,62,15,66
757,39,28,86,55,33,57,56,60,64,62
758,21,81,53,86,33,2,9,68,85,29
759,91,46,65,18,53,8,81,27,64,62
760,88,81,65,90,9,74,18,19,52,79
761,78,52,45,64,62,74,86,80,53,32
762,86,45,7,62,11,85,64,9,41,90
763,61,64,11,81,52,86,39,33,55,41
764,91,81,9,33,74,69,90,13,56,64
765,31,65,66,19,16,62,85,51,87,64
766,54,74,65,27,53,87,90,39,61,60
767,25,53,46,64,81,39,66,49,62,86
768,46,64,52,78,16,29,39,66,62,80
769,64,33,21,18,52,85,90,12,56,53
770,81,12,97,27,65,91,62,88,90,19
771,64,81,97,53,91,40,74,86,68,18
772,90,85,97,76,16,52,35,39,62,64
773,21,39,65,81,64,74,78,62,16,86
774,8,86,29,78,64,57,65,46,62,3
775,65,1,21,7,5,62,39,64,49,79
776,37,35,46,27,62,17,86,85,39,64
777,18,52,48,50,65,62,86,41,31,16
778,46,52,21,65,29,88,35,68,64,55
779,81,20,74,29,55,16,52,66,63,39
780,53,65,64,74,62,18,87,34,29,20
781,86,87,85,81,40,64,21,46,14,91
782,8,65,19,86,62,58,81,46,64,21
783,58,53,46,19,91,74,85,89,2,40
784,52,81,13,91,62,1,64,29,39,40
785,88,87,29,46,25,55,89,33,85,90
786,11,39,86,78,33,23,87,55,46,20
787,90,89,49,62,64,54,74,33,68,2
788,1,46,14,64,90,79,89,74,52,28
789,65,62,5,39,80,87,74,52,49,81
790,53,81,60,86,5,18,62,39,64,19
791,52,87,46,73,55,58,1,65,64,81
792,86,81,46,90,21,64,18,76,3,65
793,91,90,11,81,64,16,29,66,62,86
794,58,54,66,21,46,65,78,9,19,64
795,27,65,46,89,21,33,64,45,8,55
796,13,29,55,12,25,69,81,65,64,62
797,62,64,46,81,61,40,66,21,49,86
798,3,5,78,18,62,28,64,39,29,52
799,48,66,65,27,85,40,58,81,39,62
800,52,35,18,60,86,74,64,53,54,58
801,39,65,85,29,64,90,74,78,73,86
802,65,78,56,81,50,91,46,40,19,61
803,33,62,46,12,90,3,78,11,81,64
804,65,90,14,19,52,33,54,46,27,55
805,27,64,70,81,78,86,91,97,46,61
806,3,46,85,81,53,91,90,34,19,78
807,90,60,64,11,65,52,66,28,39,21
808,54,53,27,39,29,7,73,74,62,64
809,21,16,65,17,79,29,62,64,60,39
810,38,86,27,17,81,39,66,11,62,64
811,86,8,65,25,81,58,12,55,52,62
812,21,52,78,81,55,91,11,29,86,14
813,86,33,55,17,44,90,68,81,1,62
814,60,87,81,55,25,97,89,78,64,62
815,66,81,8,52,55,88,86,29,11,64
816,87,33,64,65,11,89,20,29,39,62
817,65,74,64,80,34,20,38,66,85,39
818,28,53,27,86,78,5,62,74,46,66
819,26,40,78,16,89,18,33,62,52,46
820,33,11,14,55,64,86,60,65,52,89
821,86,78,2,64,61,52,48,46,8,18
822,85,64,13,81,91,60,86,39,62,55
823,81,40,39,65,29,64,68,46,18,56
824,90,55,97,81,91,21,87,56,85,64
825,19,87,81,65,25,64,51,21,89,91
826,64,55,14,28,91,46,13,81,62,25
827,79,36,60,65,64,66,39,55,86,81
828,88,28,25,89,39,29,11,60,55,64
829,62,90,80,26,78,21,40,52,39,28
830,53,46,18,33,52,73,78,90,64,80
831,86,66,74,1,27,28,11,39,33,52
832,91,90,11,81,64,28,29,87,46,79
833,60,87,81,65,25,55,78,9,8,64
834,27,46,65,81,68,78,97,19,62,64
835,27,21,77,33,86,1,52,62,39,5
836,81,16,39,52,79,40,64,53,78,86
837,52,54,65,53,40,11,33,64,39,38
838,39,53,27,60,62,52,81,57,49,66
839,90,46,64,33,81,54,40,53,29,34
840,27,40,80,55,16,88,64,39,62,89
841,62,87,81,55,25,92,1,46,64,89
842,33,35,39,52,55,88,64,19,65,25
843,17,62,54,64,90,28,81,57,52,66
844,39,78,86,64,53,60,62,52,55,18
845,91,85,9,19,90,15,86,62,34,57
846,17,53,46,29,64,55,31,34,62,52
847,65,85,86,41,40,29,31,30,62,46
848,86,81,21,52,46,2,62,39,19,64
849,91,97,46,19,87,58,81,78,52,62
850,5,18,46,66,80,64,3,39,89,85
851,64,52,74,65,85,87,66,55,18,53
852,86,25,46,18,62,64,3,65,49,26
853,48,87,65,16,62,58,18,46,80,91
854,65,86,14,53,91,18,64,39,62,87
855,25,21,62,68,81,18,91,13,66,57
856,58,64,46,18,36,91,61,55,70,33
857,85,39,62,15,40,64,21,16,81,91
858,86,52,33,47,46,64,60,56,85,39
859,64,52,18,46,21,91,14,62,19,79
860,21,81,64,38,33,18,90,14,51,39
861,86,52,28,29,65,62,46,8,16,79
862,90,55,97,81,91,66,60,45,85,64
863,52,19,97,62,90,53,64,46,28,21
864,39,38,56,66,52,19,74,33,86,21
865,63,23,11,36,59,53,1,7,32,67
866,18,86,1,91,58,39,62,80,33,64
867,86,90,85,46,80,66,16,55,3,61
868,16,97,46,64,8,90,60,62,40,11
869,78,21,81,55,25,86,76,46,85,40
870,8,86,65,40,92,85,64,12,46,57
871,39,91,18,29,79,86,90,55,54,65
872,79,85,92,9,64,53,74,12,90,65
873,92,64,81,56,65,18,91,97,25,13
874,86,52,62,18,80,11,85,64,97,90
875,33,18,52,86,55,77,39,62,81,64
876,58,18,46,87,21,91,64,19,97,52
877,97,65,52,55,18,79,53,46,62,28
878,85,86,55,18,56,33,78,46,64,63
879,33,40,18,55,65,90,60,62,41,27
880,19,62,3,91,29,97,21,18,87,64
881,86,85,18,11,26,21,39,38,29,64
882,86,8,90,78,62,79,18,58,46,85
883,8,15,62,40,64,33,90,76,85,46
884,66,13,55,81,86,53,29,46,62,64
885,66,81,74,68,65,55,85,9,62,87
886,25,64,60,54,55,91,62,18,29,90
887,27,62,55,81,33,66,64,46,89,97
888,97,44,55,33,86,64,25,56,39,18
889,90,41,65,27,38,56,33,39,86,21
890,34,90,25,46,81,66,47,85,14,40
891,86,25,60,18,62,97,54,55,64,52
892,97,66,19,55,20,64,90,39,56,81
893,14,55,86,81,79,53,64,46,89,97
894,64,53,3,81,91,87,54,46,97,33
895,65,48,33,64,85,52,60,43,18,86
896,33,36,2,21,86,60,48,52,97,20
897,21,18,46,80,52,86,64,41,97,78
898,86,64,39,80,81,62,40,74,41,52
899,18,91,38,79,29,86,55,60,27,41
900,90,97,61,44,27,19,91,55,79,39
901,18,46,55,79,33,53,97,65,19,20
902,25,29,46,89,55,18,64,47,52,97
903,27,29,48,47,55,25,64,46,1,97
904,27,85,33,47,89,64,3,46,60,62
905,86,97,49,27,62,52,64,54,21,46
906,64,29,48,43,55,33,97,62,41,40
907,27,48,60,21,85,86,64,39,80,89
908,16,46,40,80,21,79,97,78,48,52
909,86,64,76,33,89,40,2,60,53,85
910,86,74,33,18,52,38,48,64,90,97
911,60,33,97,64,48,18,40,53,41,52
912,60,33,97,64,48,18,40,53,41,52
913,60,97,81,55,64,18,90,52,51,91
914,91,90,46,52,62,39,64,85,27,17
915,8,86,62,25,18,64,3,46,85,56
916,52,65,61,21,78,86,90,74,85,80
917,39,18,3,55,52,86,54,62,64,13
918,7,62,21,91,81,48,49,65,64,85
919,86,66,46,41,62,3,64,47,29,48
920,53,21,81,46,91,55,62,79,19,40
921,11,91,97,86,78,52,64,54,62,55
922,91,18,55,66,97,85,33,36,86,52
923,55,90,49,78,62,56,44,97,40,85
924,46,38,60,52,55,77,18,21,64,39
925,72,53,97,40,33,52,85,46,1,86
926,64,29,46,89,65,18,61,55,79,40
927,61,46,21,7,33,85,90,64,18,16
928,66,87,46,18,55,56,39,21,40,85
929,53,52,86,73,46,85,18,39,64,56
930,91,97,86,27,18,39,38,64,79,41
931,18,53,52,60,97,39,49,3,33,86
932,8,87,64,97,39,90,21,46,81,91
933,64,67,40,97,85,34,52,46,18,21
934,18,52,46,85,55,81,90,64,14,80
935,39,79,41,55,52,31,46,97,40,18
936,78,1,46,30,21,86,9,39,55,64
937,79,97,41,40,55,62,33,64,18,17
938,86,18,97,21,33,62,48,64,87,13
939,85,33,41,55,64,87,25,46,18,80
940,21,1,66,62,86,64,89,39,55,79
941,77,18,13,65,64,39,29,27,9,62
942,97,33,89,49,25,55,11,90,86,21
943,89,5,33,97,27,13,40,62,86,41
944,39,18,33,52,97,88,11,20,62,64
945,17,33,54,86,38,88,91,18,97,87
946,46,65,62,60,86,50,39,18,5,3
947,21,87,81,65,64,86,18,29,66,46
948,80,18,55,79,33,85,66,41,81,64
949,86,8,62,64,97,33,55,21,79,18
950,86,66,21,39,36,90,81,91,64,55
951,79,5,62,39,9,64,66,86,55,8
952,20,17,55,64,54,66,62,14,21,52
953,2,9,64,18,21,40,90,46,19,55
954,40,60,62,64,14,3,86,38,46,18
955,64,52,53,48,91,62,44,97,40,85
956,86,80,79,23,11,85,52,18,97,53
957,25,65,49,64,18,86,81,79,80,74
958,54,46,65,86,90,20,64,97,62,48
959,81,62,97,91,33,86,14,64,63,46
960,64,39,62,91,47,79,23,46,90,65
961,60,86,18,90,55,64,62,81,21,91
962,86,97,18,40,61,65,87,21,41,90
963,97,18,38,52,87,46,86,81,29,55
964,33,8,54,85,55,64,29,34,46,56
965,60,87,55,52,18,90,53,81,46,91
966,74,64,18,33,55,79,46,21,27,14
967,87,18,62,39,90,64,21,81,91,85
968,85,66,81,1,64,86,9,39,55,33
969,27,60,85,72,62,77,18,39,21,64
970,79,48,85,86,29,72,60,33,97,64
971,86,89,39,97,79,64,8,9,40,21
972,55,25,64,18,39,48,66,85,33,20
973,64,74,29,72,55,85,86,46,34,56
974,81,55,90,12,64,11,33,97,60,29
975,3,29,89,46,62,52,64,48,21,55
976,11,66,60,61,64,21,86,62,41,52
977,18,74,55,79,33,91,81,11,31,64
978,33,9,62,3,65,20,90,55,18,80
979,77,41,46,21,20,56,18,38,64,85
980,86,85,38,54,62,18,72,21,64,65
981,64,3,46,18,65,40,25,97,41,62
982,86,90,97,54,62,66,52,43,8,29
983,18,74,29,20,33,65,86,56,41,64
984,48,33,60,29,64,18,49,57,52,66
985,20,90,46,18,38,41,86,65,40,33
986,8,74,97,20,33,79,18,55,52,53
987,85,41,39,64,62,8,46,53,86,66
988,91,55,86,18,76,61,64,97,90,41
989,2,80,79,21,46,97,66,72,40,18
990,85,41,43,40,39,17,62,89,86,64
991,90,27,81,62,39,33,65,86,64,18
992,61,52,90,18,39,46,49,62,64,25
993,38,54,79,21,46,33,55,39,64,89
994,85,33,60,80,86,21,38,34,18,64
995,86,91,17,19,55,26,11,79,33,39
996,84,64,72,97,55,86,18,65,85,29
997,79,80,34,62,74,97,20,72,55,33
998,91,54,33,25,39,90,30,21,18,55
999,79,64,46,54,21,20,66,29,18,55
1000,72,86,33,85,38,64,91,74,62,18
1001,33,54,64,55,65,87,25,46,18,62
1002,65,64,21,12,90,79,25,46,85,80
1003,53,64,33,41,13,91,55,9,79,18
1004,29,91,81,55,72,85,54,46,5,64
1005,1,90,33,13,55,53,48,20,62,39
1006,19,55,21,86,91,52,60,89,39,64
1007,64,91,11,62,21,55,86,60,33,48
1008,46,86,29,80,65,33,18,62,64,39
1009,54,90,55,39,29,74,52,87,18,85
1010,45,72,88,86,97,64,58,18,85,74
1011,91,54,52,46,80,64,55,66,18,61
1012,33,62,18,39,25,81,64,91,35,38
1013,78,90,72,86,55,48,74,66,85,79
1014,12,46,33,85,90,81,72,91,88,61
1015,66,64,72,65,62,80,58,81,46,86
1016,64,54,55,39,86,38,91,19,3,46
1017,74,86,55,80,33,87,38,11,46,91
1018,97,79,38,18,66,46,81,58,68,65
1019,97,79,38,18,66,46,81,58,68,65
1020,86,2,48,60,62,39,18,64,91,38
1021,41,90,54,78,85,64,66,44,46,62
1022,35,39,51,5,85,11,64,62,66,54
1023,5,38,18,65,39,86,64,46,54,80
1024,64,85,18,89,11,54,29,46,33,3
1025,89,33,85,76,64,66,86,52,55,78
1026,11,87,18,88,64,91,33,38,81,55
1027,46,21,20,48,86,33,49,39,64,55
1028,66,18,46,65,91,81,8,87,64,90
1029,81,86,90,78,39,79,91,72,62,60
1030,64,55,39,79,48,88,52,18,46,62
1031,86,79,46,48,55,60,40,97,72,87
1032,48,39,66,51,79,33,55,86,64,41
1033,64,79,97,55,39,86,25,72,62,46
1034,79,91,19,62,39,58,64,55,52,56
1035,39,7,90,1,86,48,55,51,66,64
1036,40,55,65,86,89,54,48,13,64,62
1037,33,48,20,62,39,86,55,46,64,18
1038,12,72,58,55,90,64,21,46,81,91
1039,48,90,39,65,86,78,80,46,64,55
1040,66,52,60,48,97,32,65,33,62,87
1041,25,33,89,18,46,14,48,62,66,64
1042,91,90,46,18,62,64,55,65,79,9
1043,21,91,85,19,38,81,64,66,80,46
1044,20,38,18,55,11,79,46,21,64,56
1045,55,86,60,65,90,33,12,13,64,62
1046,87,48,64,78,62,61,86,81,91,46
1047,48,46,66,51,5,79,64,55,85,80
1048,65,39,46,3,55,8,91,79,19,62
1049,91,78,62,81,64,33,46,55,40,41
1050,53,65,48,38,79,55,39,25,72,86
1051,66,81,60,55,86,64,62,29,90,48
1052,86,48,55,34,66,33,54,64,74,62
1053,66,52,60,48,65,91,90,46,19,21
1054,8,46,39,64,85,65,19,74,62,79
1055,49,39,66,55,79,33,48,65,64,62
1056,86,25,72,65,80,40,18,97,58,62
1057,8,55,90,65,40,53,48,97,64,33
1058,11,79,85,55,64,48,39,86,90,97
1059,48,46,27,85,90,91,25,39,18,62
1060,64,38,18,11,55,66,53,46,81,91
1061,86,25,41,21,65,88,62,46,64,1
1062,33,55,39,1,86,66,46,53,18,64
1063,20,55,46,89,23,77,48,39,62,64
1064,25,18,46,48,65,39,55,64,9,79
1065,8,80,46,64,60,86,91,55,56,72
1066,86,18,55,60,3,79,21,64,89,48
1067,18,55,65,52,41,33,54,72,64,62
1068,66,80,65,55,64,33,20,62,85,48
1069,55,33,64,54,86,52,53,46,81,91
1070,39,86,28,88,62,66,48,46,64,80
1071,86,48,38,85,97,58,64,46,18,65
1072,78,48,97,5,62,45,39,64,88,55
1073,74,33,64,18,62,85,3,56,72,55
1074,90,55,78,81,91,46,86,85,1,64
1075,58,78,48,64,97,39,18,79,62,86
1076,86,90,55,64,81,88,97,46,52,41
1077,64,48,53,62,78,85,86,46,72,56
1078,48,33,88,3,21,74,91,79,18,62
1079,25,18,65,48,62,33,97,55,64,80
1080,18,80,39,64,21,33,48,53,74,62
1081,48,55,64,90,60,88,39,80,61,87
1082,48,53,97,78,40,25,55,46,20,80
1083,55,52,60,48,79,64,53,62,54,74
1084,64,79,56,55,48,88,46,21,52,80
1085,66,29,48,79,62,88,56,14,64,55
1086,88,32,39,64,29,79,48,53,55,52
1087,64,80,55,79,48,33,53,46,86,34
1088,25,54,52,40,62,18,48,46,64,55
1089,18,46,48,64,61,66,55,78,79,80
1090,52,28,97,40,39,33,46,85,86,80
1091,54,33,68,55,86,46,64,72,27,62
1092,48,39,88,85,79,55,46,72,64,86
1093,60,85,39,41,88,79,64,52,89,55
1094,21,91,81,62,61,87,54,29,64,46
1095,50,90,81,64,80,86,46,65,52,14
1096,80,53,62,52,47,85,64,46,48,55
1097,91,11,81,65,25,18,46,97,52,41
1098,64,77,74,66,55,91,62,33,21,18
1099,65,51,64,79,48,86,90,60,85,62
1100,18,91,38,64,85,52,40,46,34,21
1101,91,62,81,3,74,54,34,57,25,85
1102,79,48,20,62,74,91,64,55,18,80
1103,86,85,46,72,80,64,54,58,61,55
1104,79,12,64,65,74,86,85,46,41,55
1105,48,38,46,20,79,53,54,21,55,64
1106,18,55,14,86,90,79,48,64,53,46
1107,65,86,18,91,52,39,64,3,33,48
1108,48,86,46,55,88,72,53,39,64,79
1109,73,52,46,62,29,86,40,66,80,55
1110,55,86,90,18,52,64,48,53,62,74
1111,48,74,56,64,79,39,33,55,81,91
1112,38,16,46,86,33,11,62,39,64,40
1113,79,54,85,65,39,33,48,13,61,64
1114,85,18,48,46,97,79,72,62,64,88
1115,86,78,52,48,55,18,33,29,46,64
1116,86,88,21,90,80,60,64,97,79,1
1117,87,53,48,55,64,86,1,21,79,80
1118,41,79,64,39,97,46,85,56,90,88
1119,46,88,21,79,12,64,3,55,39,72
1120,86,1,88,46,33,55,23,64,80,79
1121,20,46,48,64,21,52,72,55,62,86
1122,60,88,62,48,86,55,61,79,64,54
1123,64,72,62,39,79,88,46,55,52,41
1124,52,46,72,79,62,12,33,38,86,55
1125,86,46,41,52,51,64,55,16,48,20
1126,91,19,97,78,52,85,21,46,87,18
1127,9,46,56,85,79,16,55,12,66,86
1128,18,90,46,91,86,64,54,2,55,39
1129,53,58,55,36,91,92,72,46,63,64
1130,65,90,39,79,72,52,64,81,55,16
1131,18,39,64,55,52,90,62,46,81,91
1132,66,79,55,72,80,46,64,8,40,21
1133,13,97,87,64,54,18,21,55,86,33
1134,7,64,62,48,17,11,25,18,79,97
1135,3,64,18,46,97,66,79,80,55,85
1136,27,55,11,62,80,39,52,33,64,54
1137,58,55,46,19,91,11,29,64,37,14
1138,54,21,97,64,88,91,46,52,81,56
1139,33,72,60,80,64,11,85,21,79,62
1140,55,3,39,18,90,9,64,21,46,79
1141,21,88,56,46,3,39,62,64,79,48
1142,80,65,79,91,18,39,87,97,88,54
1143,55,39,90,91,19,85,53,88,17,64
1144,86,88,62,64,18,81,66,16,91,55
1145,66,80,64,62,27,86,46,52,48,61
1146,86,33,62,72,39,54,20,46,53,64
1147,11,13,91,81,20,55,72,62,64,48
1148,66,80,46,64,55,1,53,81,40,91
1149,85,56,14,79,88,26,54,2,62,46
1150,21,85,48,64,89,81,90,25,55,39
1151,79,65,7,48,74,85,21,39,64,88
1152,55,82,33,50,2,86,8,48,40,88
1153,74,62,72,86,85,90,48,64,89,54
1154,66,85,48,46,55,91,8,64,53,52
1155,52,97,46,33,79,64,29,55,63,56
1156,78,56,29,65,79,55,16,46,40,80
1157,12,18,97,63,52,48,46,53,64,79
1158,72,55,52,88,46,80,84,29,65,79
1159,79,48,64,62,74,85,87,55,21,56
1160,39,88,86,62,54,46,25,64,80,18
1161,88,46,90,56,65,25,64,97,89,55
1162,64,21,46,81,91,86,97,55,90,41
1163,90,91,81,62,12,66,49,46,64,80
1164,54,66,86,79,62,85,55,76,46,33
1165,34,18,62,86,91,48,46,33,29,64
1166,87,12,64,85,97,55,46,21,20,63
1167,90,91,81,62,80,7,39,12,29,87
1168,88,46,55,52,56,64,41,53,33,78
1169,88,39,80,53,64,90,66,81,62,11
1170,64,91,81,21,12,92,76,55,34,88
1171,85,64,55,80,52,46,48,91,92,74
1172,81,29,46,58,91,12,18,55,33,79
1173,91,28,46,55,5,48,66,51,16,86
1174,64,88,46,21,1,40,18,55,86,33
1175,48,33,55,51,64,90,72,46,38,88
1176,25,65,18,81,91,79,33,55,19,97
1177,17,48,62,86,33,41,46,58,29,64
1178,91,39,38,19,88,64,48,55,56,40
1179,87,80,18,79,21,91,64,34,54,62
1180,25,88,18,46,97,64,3,55,15,56
1181,55,1,39,21,64,91,13,19,29,88
1182,90,62,46,54,92,86,70,80,55,88
1183,66,39,80,86,85,90,34,12,62,88
1184,88,62,52,41,39,91,81,21,55,20
1185,48,39,33,85,90,91,19,46,88,38
1186,46,62,7,13,33,64,2,55,79,48
1187,91,19,74,88,62,81,86,64,85,79
1188,58,64,39,67,55,48,66,13,5,21
1189,88,55,48,66,86,80,40,39,72,64
1190,20,72,41,90,55,88,76,38,34,87
1191,48,21,40,97,18,85,55,83,63,39
1192,79,39,55,89,33,18,63,34,64,91
1193,20,85,19,65,97,91,54,39,88,38
1194,58,54,78,55,86,79,88,1,21,97
1195,88,86,48,65,55,25,76,62,97,7
1196,19,91,21,85,80,56,55,58,52,88
1197,79,63,53,62,65,64,18,97,67,55
1198,52,12,88,79,55,34,40,80,65,86
1199,20,72,80,40,55,86,44,25,39,62
1200,90,86,97,41,55,91,19,17,85,79
1201,18,64,55,72,80,86,39,85,52,12
1202,55,60,86,48,62,18,64,46,72,53
1203,25,91,81,55,18,87,54,53,74,62
1204,64,63,30,55,53,25,48,88,80,65
1205,52,85,80,81,7,79,63,53,62,34
1206,48,55,58,51,64,46,88,8,90,59
1207,88,87,34,55,52,48,39,17,51,79
1208,91,54,39,63,88,85,3,97,89,56
1209,90,21,54,88,46,3,85,55,40,48
1210,58,86,3,18,55,52,80,97,53,88
1211,39,48,88,55,25,56,86,64,8,13
1212,86,55,73,35,13,84,62,78,64,54
1213,68,91,81,21,11,19,53,86,80,88
1214,60,48,21,88,25,80,86,53,52,79
1215,9,3,86,69,88,79,66,46,13,49
1216,86,79,53,62,74,52,18,85,48,46
1217,14,13,86,88,8,60,79,97,1,52
1218,79,64,21,85,46,39,25,97,18,34
1219,86,33,66,38,44,14,18,64,90,55
1220,33,86,55,48,39,79,53,21,46,88
1221,80,64,86,21,46,25,53,55,18,77
1222,52,38,66,46,16,39,64,88,85,63
1223,34,74,86,80,29,16,25,48,97,60
1224,86,33,25,38,67,18,41,52,97,90
1225,86,52,33,80,55,46,25,56,54,64
1226,65,27,55,41,87,79,52,89,64,62
1227,81,20,97,86,64,18,48,90,65,52
1228,11,64,52,60,54,33,86,49,21,89
1229,72,65,64,60,7,86,79,53,19,39
1230,46,5,53,85,48,30,80,40,17,55
1231,39,88,86,63,34,78,97,1,79,27
1232,79,33,25,18,39,80,38,55,86,74
1233,48,55,18,38,64,39,53,52,12,88
1234,33,86,49,21,89,16,11,55,64,60
1235,34,36,86,89,64,80,97,25,18,39
1236,89,78,65,55,87,33,86,38,48,39
1237,18,53,91,97,25,39,79,21,7,1
1238,65,53,88,87,54,67,21,55,20,64
1239,88,79,63,39,90,91,47,51,85,54
1240,64,91,81,80,54,39,53,65,88,61
1241,64,3,72,97,65,20,66,55,18,62
1242,64,5,81,54,97,90,85,46,29,56
1243,86,18,21,48,46,85,55,40,49,64
1244,86,48,53,64,60,1,79,55,52,16
1245,79,86,65,21,49,38,41,97,88,90
1246,33,52,55,86,49,90,20,60,62,48
1247,36,43,86,90,78,38,80,62,88,25
1248,38,80,21,88,79,54,58,39,86,74
1249,91,54,46,68,38,85,64,65,80,34
1250,85,64,72,46,55,86,12,97,80,90
1251,26,54,97,90,80,64,87,39,41,55
1252,65,78,80,21,79,62,8,60,29,86
1253,38,79,80,52,86,88,90,46,60,53
